end_date,3DS,DC,DS,GB,GBA,GC,N64,NeoGeoP,Switch,PS,PS2,PS3,PS4,PS5,PSP,WS,SATURN,Vita,Wii,WiiU,XB360,XBOne,XSX,Xbox,PKS
2003-03-16,,,,215.0,77960.0,7593.0,,,,1039.0,68837.0,,,,,1380.0,,,,,,,,2040.0,
2003-03-23,,,,442.0,118627.0,9084.0,,,,1184.0,69443.0,,,,,873.0,,,,,,,,1547.0,
2003-03-30,,,,406.0,157940.0,16074.0,,,,2164.0,79648.0,,,,,2316.0,,,,,,,,2577.0,
2003-04-06,,,,158.0,136461.0,14445.0,,,,1025.0,59006.0,,,,,1691.0,,,,,,,,1356.0,
2003-04-13,,,,168.0,72066.0,8876.0,,,,1355.0,36955.0,,,,,788.0,,,,,,,,1206.0,
2003-04-20,,,,421.0,72549.0,7253.0,,,,1193.0,39252.0,,,,,708.0,,,,,,,,1079.0,
2003-04-27,,,,,89736.0,8750.0,,,,1173.0,50608.0,,,,,911.0,,,,,,,,1201.0,
2003-05-04,,,,,89736.0,8750.0,,,,1173.0,50608.0,,,,,911.0,,,,,,,,1201.0,
2003-05-11,,,,,71628.0,6957.0,,,,1586.0,32873.0,,,,,403.0,,,,,,,,1042.0,
2003-05-18,,,,,51375.0,5023.0,,,,907.0,50459.0,,,,,468.0,,,,,,,,1069.0,
2003-05-25,,,,,52620.0,5553.0,,,,1061.0,56697.0,,,,,698.0,,,,,,,,838.0,
2003-06-01,,,,,54447.0,4282.0,,,,642.0,52720.0,,,,,407.0,,,,,,,,1136.0,
2003-06-08,,,,,41269.0,3221.0,,,,658.0,45908.0,,,,,416.0,,,,,,,,893.0,
2003-06-15,,,,,42255.0,1014.0,,,,899.0,52304.0,,,,,648.0,,,,,,,,937.0,
2003-06-22,,,,,44880.0,15701.0,,,,1119.0,39324.0,,,,,439.0,,,,,,,,756.0,
2003-06-29,,,,,41435.0,13903.0,,,,1054.0,41163.0,,,,,361.0,,,,,,,,3612.0,
2003-07-06,,,,,39750.0,10447.0,,,,887.0,41750.0,,,,,480.0,,,,,,,,1597.0,
2003-07-13,,,,,41319.0,10138.0,,,,789.0,33222.0,,,,,349.0,,,,,,,,1018.0,
2003-07-20,,,,,51077.0,11018.0,,,,538.0,39957.0,,,,,1251.0,,,,,,,,1212.0,
2003-07-27,,,,,53734.0,12516.0,,,,758.0,40519.0,,,,,903.0,,,,,,,,1067.0,
2003-08-03,,,,,51348.0,13152.0,,,,785.0,40093.0,,,,,1003.0,,,,,,,,1174.0,
2003-08-10,,,,,63338.0,20771.0,,,,794.0,47555.0,,,,,553.0,,,,,,,,877.0,
2003-08-17,,,,,63338.0,20771.0,,,,794.0,47555.0,,,,,553.0,,,,,,,,877.0,
2003-08-24,,,,,43462.0,12671.0,,,,526.0,31702.0,,,,,484.0,,,,,,,,730.0,
2003-08-31,,,,,56979.0,33984.0,,,,658.0,34622.0,,,,,377.0,,,,,,,,1151.0,
2003-09-07,,,,,50717.0,22585.0,,,,591.0,29807.0,,,,,316.0,,,,,,,,579.0,
2003-09-14,,,,,45268.0,17359.0,,,,505.0,30050.0,,,,,494.0,,,,,,,,510.0,
2003-09-21,,,,,40932.0,14380.0,,,,738.0,28557.0,,,,,368.0,,,,,,,,607.0,
2003-09-28,,,,,39205.0,15515.0,,,,941.0,32275.0,,,,,288.0,,,,,,,,931.0,
2003-10-05,,,,,33447.0,10877.0,,,,954.0,28201.0,,,,,259.0,,,,,,,,616.0,
2003-10-12,,,,,30534.0,9332.0,,,,404.0,26096.0,,,,,228.0,,,,,,,,438.0,
2003-10-19,,,,,30761.0,15563.0,,,,511.0,26239.0,,,,,496.0,,,,,,,,544.0,
2003-10-26,,,,,25507.0,14401.0,,,,479.0,26393.0,,,,,181.0,,,,,,,,408.0,
2003-11-02,,,,,29024.0,14702.0,,,,516.0,26139.0,,,,,192.0,,,,,,,,555.0,
2003-11-09,,,,,28354.0,20587.0,,,,618.0,20939.0,,,,,282.0,,,,,,,,595.0,
2003-11-16,,,,,26212.0,20016.0,,,,470.0,54670.0,,,,,170.0,,,,,,,,617.0,
2003-11-23,,,,,27687.0,22005.0,,,,729.0,62996.0,,,,,360.0,,,,,,,,3211.0,
2003-11-30,,,,,53582.0,30378.0,,,,565.0,94328.0,,,,,510.0,,,,,,,,2209.0,
2003-12-07,,,,,48757.0,38264.0,,,,512.0,124403.0,,,,,498.0,,,,,,,,2683.0,
2003-12-14,,,,,82754.0,55962.0,,,,449.0,127319.0,,,,,226.0,,,,,,,,1910.0,
2003-12-21,,,,,170740.0,128502.0,,,,571.0,150692.0,,,,,308.0,,,,,,,,2107.0,
2003-12-28,,,,,215292.0,136600.0,,,,984.0,201090.0,,,,,599.0,,,,,,,,2780.0,
2004-01-04,,,,,215292.0,136600.0,,,,984.0,201090.0,,,,,599.0,,,,,,,,2780.0,
2004-01-11,,,,,71688.0,32310.0,,,,,94724.0,,,,,,,,,,,,,1242.0,
2004-01-18,,,,,49482.0,19289.0,,,,,60202.0,,,,,,,,,,,,,1163.0,
2004-01-25,,,,,51977.0,13306.0,,,,,51650.0,,,,,,,,,,,,,813.0,
2004-02-01,,,,,74853.0,11029.0,,,,,44433.0,,,,,,,,,,,,,1027.0,
2004-02-08,,,,,56316.0,10125.0,,,,,41735.0,,,,,,,,,,,,,831.0,
2004-02-15,,,,,91921.0,9826.0,,,,,50777.0,,,,,,,,,,,,,629.0,
2004-02-22,,,,,56711.0,7302.0,,,,,44419.0,,,,,,,,,,,,,603.0,
2004-02-29,,,,,59546.0,9405.0,,,,,50925.0,,,,,,,,,,,,,986.0,
2004-03-07,,,,,51945.0,7770.0,,,,,41750.0,,,,,,,,,,,,,594.0,
2004-03-14,,,,,50864.0,12054.0,,,,,42814.0,,,,,,,,,,,,,703.0,
2004-03-21,,,,,43934.0,7982.0,,,,,48427.0,,,,,,,,,,,,,508.0,
2004-03-28,,,,,60528.0,8048.0,,,,,72752.0,,,,,,,,,,,,,789.0,
2004-04-04,,,,,55034.0,9473.0,,,,,66079.0,,,,,,,,,,,,,675.0,
2004-04-11,,,,,38247.0,5978.0,,,,,48748.0,,,,,,,,,,,,,390.0,
2004-04-18,,,,,34530.0,4353.0,,,,,37344.0,,,,,,,,,,,,,397.0,
2004-04-25,,,,,54548.0,5490.0,,,,,43236.0,,,,,,,,,,,,,398.0,
2004-05-02,,,,,63065.0,8703.0,,,,,48868.0,,,,,,,,,,,,,394.0,
2004-05-09,,,,,63065.0,8703.0,,,,,48868.0,,,,,,,,,,,,,394.0,
2004-05-16,,,,,23512.0,4135.0,,,,,30348.0,,,,,,,,,,,,,222.0,
2004-05-23,,,,,30425.0,5080.0,,,,,27905.0,,,,,,,,,,,,,151.0,
2004-05-30,,,,,31330.0,5759.0,,,,,35050.0,,,,,,,,,,,,,794.0,
2004-06-06,,,,,28247.0,5041.0,,,,,31760.0,,,,,,,,,,,,,573.0,
2004-06-13,,,,,35010.0,4407.0,,,,,26761.0,,,,,,,,,,,,,325.0,
2004-06-20,,,,,27545.0,4183.0,,,,,25081.0,,,,,,,,,,,,,328.0,
2004-06-27,,,,,28942.0,5018.0,,,,,32585.0,,,,,,,,,,,,,274.0,
2004-07-04,,,,,26695.0,5689.0,,,,,33199.0,,,,,,,,,,,,,298.0,
2004-07-11,,,,,26650.0,5790.0,,,,,30693.0,,,,,,,,,,,,,394.0,
2004-07-18,,,,,28629.0,5229.0,,,,,41107.0,,,,,,,,,,,,,373.0,
2004-07-25,,,,,37155.0,9054.0,,,,,42087.0,,,,,,,,,,,,,324.0,
2004-08-01,,,,,38207.0,7651.0,,,,,37071.0,,,,,,,,,,,,,290.0,
2004-08-08,,,,,53326.0,8819.0,,,,,39748.0,,,,,,,,,,,,,353.0,
2004-08-15,,,,,53326.0,8819.0,,,,,39748.0,,,,,,,,,,,,,353.0,
2004-08-22,,,,,41015.0,7946.0,,,,,31877.0,,,,,,,,,,,,,351.0,
2004-08-29,,,,,41085.0,8095.0,,,,,33678.0,,,,,,,,,,,,,285.0,
2004-09-05,,,,,30531.0,6970.0,,,,,28216.0,,,,,,,,,,,,,233.0,
2004-09-12,,,,,27545.0,5966.0,,,,,29817.0,,,,,,,,,,,,,259.0,
2004-09-19,,,,,64455.0,5585.0,,,,,28617.0,,,,,,,,,,,,,184.0,
2004-09-26,,,,,50483.0,6229.0,,,,,27574.0,,,,,,,,,,,,,266.0,
2004-10-03,,,,,34031.0,4764.0,,,,,22180.0,,,,,,,,,,,,,231.0,
2004-10-10,,,,,35509.0,5203.0,,,,,24804.0,,,,,,,,,,,,,304.0,
2004-10-17,,,,,38495.0,4950.0,,,,,25640.0,,,,,,,,,,,,,174.0,
2004-10-24,,,,,29900.0,4331.0,,,,,20272.0,,,,,,,,,,,,,330.0,
2004-10-31,,,,,31393.0,5602.0,,,,,16946.0,,,,,,,,,,,,,289.0,
2004-11-07,,,,,29878.0,5834.0,,,,,124757.0,,,,,,,,,,,,,5060.0,
2004-11-14,,,,,43061.0,4749.0,,,,,58738.0,,,,,,,,,,,,,780.0,
2004-11-21,,,,,24282.0,5018.0,,,,,62014.0,,,,,,,,,,,,,1448.0,
2004-11-28,,,,,41515.0,6039.0,,,,,120074.0,,,,,,,,,,,,,923.0,
2004-12-05,,,441485.0,,35147.0,8147.0,,,,,92609.0,,,,,,,,,,,,,652.0,
2004-12-12,,,181231.0,,53181.0,12197.0,,,,,104078.0,,,,166074.0,,,,,,,,,825.0,
