end_date,3DS,DC,DS,GBA,GC,NeoGeoP,Switch,PS2,PS3,PS4,PS5,PSP,WS,Vita,Wii,WiiU,XB360,XBOne,XSX,Xbox,PKS
2014-01-12,14943885.0,,,,,,,,9520047.0,,,19391644.0,,2394688.0,12570109.0,1593004.0,1596719.0,,,,
2014-01-19,14993929.0,,,,,,,,9533327.0,,,19395470.0,,2419207.0,12570506.0,1604040.0,1597132.0,,,,
2014-01-26,15033413.0,,,,,,,,9547595.0,,,19398925.0,,2441159.0,12570900.0,1613501.0,1597510.0,,,,
2014-02-02,15072698.0,,,,,,,,9562611.0,,,19402058.0,,2462220.0,12571249.0,1622180.0,1597739.0,,,,
2014-02-09,15121817.0,,,,,,,,9573256.0,,,19404785.0,,2478764.0,12571477.0,1630785.0,1597963.0,,,,
2014-02-16,15162829.0,,,,,,,,9584517.0,,,19407840.0,,2495995.0,12571670.0,1639491.0,1598330.0,,,,
2014-02-23,15193113.0,,,,,,,,9594063.0,322083.0,,19410388.0,,2512358.0,12571818.0,1647620.0,1598569.0,,,,
2014-03-02,15229012.0,,,,,,,,9606179.0,374780.0,,19413561.0,,2533818.0,12571954.0,1656135.0,1598729.0,,,,
2014-03-09,15259928.0,,,,,,,,9616951.0,405546.0,,19416550.0,,2564527.0,12572087.0,1664263.0,1598935.0,,,,
2014-03-16,15289176.0,,,,,,,,9630480.0,434410.0,,19419734.0,,2593288.0,12572206.0,1671560.0,1599213.0,,,,
2014-03-23,15324004.0,,,,,,,,9645510.0,467751.0,,19422520.0,,2631192.0,12572340.0,1681064.0,1599467.0,,,,
2014-03-30,15381699.0,,,,,,,,9662267.0,491889.0,,19425828.0,,2673631.0,12572530.0,1694137.0,1599654.0,,,,
2014-04-06,15413379.0,,,,,,,,9674387.0,506925.0,,19428070.0,,2697765.0,12572654.0,1701823.0,1599832.0,,,,
2014-04-13,15437423.0,,,,,,,,9682775.0,518978.0,,19429648.0,,2720630.0,12572832.0,1707516.0,1599976.0,,,,
2014-04-20,15459770.0,,,,,,,,9690344.0,532012.0,,19431355.0,,2738856.0,12572993.0,1713104.0,1600163.0,,,,
2014-04-27,15493128.0,,,,,,,,9698295.0,542141.0,,19432926.0,,2764149.0,12573108.0,1718700.0,1600315.0,,,,
2014-05-04,15535775.0,,,,,,,,9708212.0,553833.0,,19434832.0,,2789755.0,12573234.0,1726917.0,1600461.0,,,,
2014-05-11,15575843.0,,,,,,,,9716311.0,562513.0,,19436441.0,,2807643.0,12573342.0,1734982.0,1600659.0,,,,
2014-05-18,15601283.0,,,,,,,,9723371.0,569400.0,,19437761.0,,2821342.0,12573465.0,1741818.0,1600791.0,,,,
2014-05-25,15626298.0,,,,,,,,9730754.0,576787.0,,19438962.0,,2835438.0,12573573.0,1750676.0,1600895.0,,,,
2014-06-01,15650783.0,,,,,,,,9737572.0,583653.0,,19440199.0,,2847962.0,12573682.0,1769707.0,1601035.0,,,,
2014-06-08,15687499.0,,,,,,,,9743613.0,591663.0,,19450697.0,,2859466.0,12573804.0,1782283.0,1601144.0,,,,
2014-06-15,15717024.0,,,,,,,,9750445.0,599014.0,,19453344.0,,2873357.0,12573922.0,1792649.0,1601275.0,,,,
2014-06-22,15742882.0,,,,,,,,9757126.0,605541.0,,19454504.0,,2887099.0,12574035.0,1801022.0,1601409.0,,,,
2014-06-29,15769474.0,,,,,,,,9764623.0,613785.0,,19455101.0,,2914867.0,12574194.0,1810032.0,1601565.0,,,,
2014-07-06,15797030.0,,,,,,,,9772441.0,620896.0,,19455546.0,,2936554.0,12574333.0,1818052.0,1601719.0,,,,
2014-07-13,15854003.0,,,,,,,,9779895.0,627627.0,,19455821.0,,2971992.0,12574405.0,1826086.0,1601793.0,,,,
2014-07-20,15895505.0,,,,,,,,9787210.0,633492.0,,19456040.0,,3001331.0,12574460.0,1833369.0,1601895.0,,,,
2014-07-27,15938017.0,,,,,,,,9794319.0,638669.0,,19456241.0,,3024989.0,12574518.0,1841992.0,1601986.0,,,,
2014-08-03,15979200.0,,,,,,,,9800847.0,643912.0,,19456524.0,,3045136.0,12574626.0,1850714.0,1602090.0,,,,
2014-08-10,16021111.0,,,,,,,,9806985.0,648942.0,,19456648.0,,3064689.0,12574756.0,1861980.0,1602204.0,,,,
2014-08-17,16071135.0,,,,,,,,9813073.0,655256.0,,19456789.0,,3088557.0,12574894.0,1879697.0,1602341.0,,,,
2014-08-24,16104364.0,,,,,,,,9815702.0,660661.0,,19456908.0,,3104999.0,12575070.0,1887255.0,1602459.0,,,,
2014-08-31,16139112.0,,,,,,,,9821927.0,666418.0,,19457010.0,,3127799.0,12575187.0,1893492.0,1602525.0,,,,
2014-09-07,16166958.0,,,,,,,,9827664.0,672791.0,,19457138.0,,3143359.0,,1899043.0,,23562.0,,,
2014-09-14,16211857.0,,,,,,,,9833641.0,695004.0,,19457392.0,,3156731.0,,1904516.0,,27136.0,,,
2014-09-21,16259254.0,,,,,,,,9838873.0,703288.0,,19457560.0,,3168868.0,,1911205.0,,28672.0,,,
2014-09-28,16292036.0,,,,,,,,9844166.0,710547.0,,19457686.0,,3185907.0,,1920402.0,,30411.0,,,
2014-10-05,16315440.0,,,,,,,,9849137.0,717338.0,,19457807.0,,3201548.0,,1927239.0,,31855.0,,,
2014-10-12,16578450.0,,,,,,,,9853583.0,727221.0,,19457902.0,,3210958.0,,1932346.0,,32773.0,,,
2014-10-19,16696260.0,,,,,,,,9857792.0,734031.0,,19457990.0,,3220802.0,,1936363.0,,33471.0,,,
2014-10-26,16795054.0,,,,,,,,9862470.0,741934.0,,19458087.0,,3233634.0,,1939748.0,,34648.0,,,
2014-11-02,16858130.0,,,,,,,,9867115.0,749948.0,,19458173.0,,3244691.0,,1943371.0,,35912.0,,,
2014-11-09,16929389.0,,,,,,,,9871325.0,759324.0,,19458257.0,,3254246.0,,1947255.0,,36736.0,,,
2014-11-16,16980779.0,,,,,,,,9875579.0,773497.0,,19458343.0,,3272674.0,,1959318.0,,39205.0,,,
2014-11-23,17063908.0,,,,,,,,9879441.0,784638.0,,19458421.0,,3282977.0,,1967824.0,,40387.0,,,
2014-11-30,17150254.0,,,,,,,,9884210.0,796711.0,,19458493.0,,3308824.0,,1981357.0,,41562.0,,,
2014-12-07,17243146.0,,,,,,,,9889271.0,809751.0,,19458572.0,,3329784.0,,2008548.0,,42466.0,,,
2014-12-14,17406590.0,,,,,,,,9896282.0,873768.0,,19458654.0,,3352891.0,,2037959.0,,43382.0,,,
2014-12-21,17625002.0,,,,,,,,9904129.0,895425.0,,19458741.0,,3382548.0,,2074356.0,,45143.0,,,
2014-12-28,17843353.0,,,,,,,,9914541.0,925570.0,,,,3423073.0,,2123283.0,,45958.0,,,
2015-01-04,17878403.0,,,,,,,,9918163.0,933928.0,,,,3435458.0,,2129860.0,,46276.0,,,
2015-01-11,17913453.0,,,,,,,,9921785.0,942286.0,,,,3447843.0,,2136437.0,,46594.0,,,
2015-01-18,17963891.0,,,,,,,,9927846.0,955360.0,,,,3466785.0,,2146155.0,,47125.0,,,
2015-01-25,18000054.0,,,,,,,,9935704.0,966873.0,,,,3483575.0,,2153507.0,,47476.0,,,
2015-02-01,18033065.0,,,,,,,,9941645.0,980844.0,,,,3497011.0,,2160223.0,,47767.0,,,
2015-02-08,18063738.0,,,,,,,,9946745.0,995656.0,,,,3508991.0,,2166587.0,,48026.0,,,
2015-02-15,18116997.0,,,,,,,,9952238.0,1013637.0,,,,3522043.0,,2173252.0,,48276.0,,,
2015-02-22,18148197.0,,,,,,,,9957002.0,1036847.0,,,,3555578.0,,2178598.0,,49184.0,,,
2015-03-01,18178043.0,,,,,,,,9964796.0,1083342.0,,,,3577776.0,,2184213.0,,49718.0,,,
2015-03-08,18206493.0,,,,,,,,9971364.0,1116288.0,,,,3596777.0,,2190186.0,,50197.0,,,
2015-03-15,18232960.0,,,,,,,,9977943.0,1146935.0,,,,3618318.0,,2196519.0,,50643.0,,,
2015-03-22,18255708.0,,,,,,,,9983933.0,1194364.0,,,,3640560.0,,2202004.0,,50965.0,,,
2015-03-29,18281436.0,,,,,,,,9990383.0,1241194.0,,,,3669456.0,,2207302.0,,51185.0,,,
2015-04-05,18311659.0,,,,,,,,9996068.0,1268122.0,,,,3690916.0,,2213055.0,,51477.0,,,
2015-04-12,18335196.0,,,,,,,,10000534.0,1284953.0,,,,3706972.0,,2218263.0,,52102.0,,,
2015-04-19,18355970.0,,,,,,,,10004492.0,1299277.0,,,,3720771.0,,2223271.0,,52615.0,,,
2015-04-26,18376546.0,,,,,,,,10008213.0,1318793.0,,,,3735489.0,,2229486.0,,53123.0,,,
2015-05-03,18403756.0,,,,,,,,10012107.0,1336464.0,,,,3753652.0,,2252422.0,,53526.0,,,
2015-05-10,18428467.0,,,,,,,,10015587.0,1351055.0,,,,3770851.0,,2261286.0,,53782.0,,,
2015-05-17,18444477.0,,,,,,,,10018250.0,1362000.0,,,,3782186.0,,2267984.0,,53937.0,,,
2015-05-24,18459958.0,,,,,,,,10020676.0,1372846.0,,,,3793327.0,,2274820.0,,54189.0,,,
2015-05-31,18476299.0,,,,,,,,10023384.0,1384173.0,,,,3806735.0,,2290607.0,,54537.0,,,
2015-06-07,18493803.0,,,,,,,,10025828.0,1394310.0,,,,3818329.0,,2307711.0,,54785.0,,,
2015-06-14,18519573.0,,,,,,,,10028154.0,1404427.0,,,,3829351.0,,2324451.0,,54903.0,,,
2015-06-21,18543851.0,,,,,,,,10030602.0,1417175.0,,,,3840886.0,,2339319.0,,55081.0,,,
2015-06-28,18576184.0,,,,,,,,10033053.0,1429152.0,,,,3864655.0,,2353332.0,,55438.0,,,
2015-07-05,18603116.0,,,,,,,,10035818.0,1444334.0,,,,3879331.0,,2367738.0,,55604.0,,,
2015-07-12,18631159.0,,,,,,,,10038407.0,1457240.0,,,,3892945.0,,2378719.0,,55733.0,,,
2015-07-19,18658414.0,,,,,,,,10040920.0,1479620.0,,,,3905546.0,,2390923.0,,55916.0,,,
2015-07-26,18684622.0,,,,,,,,10043299.0,1494876.0,,,,3918283.0,,2402344.0,,56049.0,,,
2015-08-02,18735793.0,,,,,,,,10045419.0,1508068.0,,,,3931130.0,,2414933.0,,56169.0,,,
2015-08-09,18771799.0,,,,,,,,10047624.0,1521172.0,,,,3942694.0,,2429147.0,,56506.0,,,
2015-08-16,18816844.0,,,,,,,,10050664.0,1538592.0,,,,3959017.0,,2448406.0,,56714.0,,,
2015-08-23,18845867.0,,,,,,,,10052854.0,1552117.0,,,,3969951.0,,2460038.0,,56854.0,,,
2015-08-30,18893264.0,,,,,,,,10055162.0,1569438.0,,,,3981412.0,,2471537.0,,57085.0,,,
2015-09-06,18923286.0,,,,,,,,10057522.0,1624158.0,,,,3991815.0,,2481734.0,,57205.0,,,
2015-09-13,18948010.0,,,,,,,,10059605.0,1642512.0,,,,4000755.0,,2502298.0,,57320.0,,,
2015-09-20,18976020.0,,,,,,,,10061471.0,1653070.0,,,,4019102.0,,2520912.0,,57562.0,,,
2015-09-27,19003934.0,,,,,,,,10063826.0,1659863.0,,,,4037098.0,,2539045.0,,57735.0,,,
2015-10-04,19026512.0,,,,,,,,10065707.0,1703235.0,,,,4053223.0,,2551041.0,,57953.0,,,
2015-10-11,19048536.0,,,,,,,,10067328.0,1731832.0,,,,4067073.0,,2561936.0,,58155.0,,,
2015-10-18,19071538.0,,,,,,,,10068968.0,1757182.0,,,,4081697.0,,2572818.0,,58511.0,,,
2015-10-25,19090932.0,,,,,,,,10070401.0,1778744.0,,,,4095213.0,,2582167.0,,59324.0,,,
2015-11-01,19109499.0,,,,,,,,10071877.0,1799594.0,,,,4110021.0,,2590306.0,,59729.0,,,
2015-11-08,19137021.0,,,,,,,,10073304.0,1832187.0,,,,4123845.0,,2599574.0,,60281.0,,,
2015-11-15,19162703.0,,,,,,,,10074827.0,1859337.0,,,,4136697.0,,2614435.0,,60726.0,,,
2015-11-22,19195906.0,,,,,,,,10076068.0,1885809.0,,,,4148933.0,,2628243.0,,61276.0,,,
2015-11-29,19329534.0,,,,,,,,10077435.0,1910325.0,,,,4163212.0,,2647363.0,,61812.0,,,
2015-12-06,19418910.0,,,,,,,,10078980.0,1944691.0,,,,4183513.0,,2671890.0,,62038.0,,,
2015-12-13,19525018.0,,,,,,,,10080883.0,1984980.0,,,,4214544.0,,2719149.0,,62272.0,,,
2015-12-20,19669133.0,,,,,,,,,2045310.0,,,,4268767.0,,2757463.0,,62622.0,,,
2015-12-27,19823951.0,,,,,,,,,2115906.0,,,,4343097.0,,2801413.0,,63022.0,,,
2016-01-03,19946795.0,,,,,,,,,2186502.0,,,,4421708.0,,2857211.0,,63401.0,,,
2016-01-10,19997939.0,,,,,,,,,2224788.0,,,,4454165.0,,2883206.0,,63546.0,,,
2016-01-17,20029291.0,,,,,,,,,2251446.0,,,,4473977.0,,2897739.0,,63682.0,,,
2016-01-24,20059257.0,,,,,,,,,2276271.0,,,,4489439.0,,2906825.0,,63797.0,,,
2016-01-31,20084154.0,,,,,,,,,2309090.0,,,,4532969.0,,2914194.0,,63909.0,,,
2016-02-07,20103909.0,,,,,,,,,2341271.0,,,,4557748.0,,2917545.0,,64276.0,,,
2016-02-14,20125052.0,,,,,,,,,2366286.0,,,,4575222.0,,2920700.0,,64402.0,,,
2016-02-21,20143668.0,,,,,,,,,2393416.0,,,,4597397.0,,2924886.0,,64495.0,,,
2016-02-28,20163680.0,,,,,,,,,2418957.0,,,,4616040.0,,2928899.0,,64568.0,,,
2016-03-06,20184939.0,,,,,,,,,2446275.0,,,,4645309.0,,2934890.0,,64773.0,,,
2016-03-13,20205461.0,,,,,,,,,2473913.0,,,,4665071.0,,2938726.0,,64904.0,,,
2016-03-20,20225810.0,,,,,,,,,2501267.0,,,,4684651.0,,2948370.0,,64979.0,,,
2016-03-27,20251121.0,,,,,,,,,2536832.0,,,,4705034.0,,2953404.0,,65089.0,,,
2016-04-03,20276641.0,,,,,,,,,2570272.0,,,,4722775.0,,2956082.0,,65176.0,,,
2016-04-10,20297862.0,,,,,,,,,2593367.0,,,,4735635.0,,2961311.0,,65320.0,,,
2016-04-17,20316195.0,,,,,,,,,2614019.0,,,,4747417.0,,2966945.0,,65473.0,,,
2016-04-24,20331281.0,,,,,,,,,2634089.0,,,,4758650.0,,2974140.0,,65555.0,,,
2016-05-01,20353676.0,,,,,,,,,2661992.0,,,,4776311.0,,2984256.0,,65645.0,,,
2016-05-08,20377283.0,,,,,,,,,2686778.0,,,,4793133.0,,2992217.0,,65721.0,,,
2016-05-15,20391717.0,,,,,,,,,2708887.0,,,,4803988.0,,2995513.0,,65859.0,,,
2016-05-22,20404981.0,,,,,,,,,2727178.0,,,,4814070.0,,2999172.0,,65919.0,,,
2016-05-29,20418717.0,,,,,,,,,2751379.0,,,,4828675.0,,3003044.0,,65984.0,,,
2016-06-05,20431856.0,,,,,,,,,2773561.0,,,,4841725.0,,3007251.0,,66036.0,,,
2016-06-12,20453477.0,,,,,,,,,2792283.0,,,,4853299.0,,3010756.0,,66082.0,,,
2016-06-19,20471842.0,,,,,,,,,2811280.0,,,,4864714.0,,3015186.0,,66122.0,,,
2016-06-26,20491858.0,,,,,,,,,2832755.0,,,,4876105.0,,3019628.0,,66194.0,,,
2016-07-03,20510711.0,,,,,,,,,2857512.0,,,,4887363.0,,3024991.0,,66257.0,,,
2016-07-10,20529157.0,,,,,,,,,2878986.0,,,,4898313.0,,3039895.0,,66332.0,,,
2016-07-17,20553166.0,,,,,,,,,2900003.0,,,,4909923.0,,3047500.0,,66414.0,,,
2016-07-24,20576705.0,,,,,,,,,2917860.0,,,,4920599.0,,3053399.0,,66469.0,,,
2016-07-31,20601964.0,,,,,,,,,2938890.0,,,,4931939.0,,3059447.0,,66508.0,,,
2016-08-07,20629515.0,,,,,,,,,2955273.0,,,,4941954.0,,3064617.0,,66551.0,,,
2016-08-14,20661210.0,,,,,,,,,2972755.0,,,,4954361.0,,3070387.0,,66589.0,,,
2016-08-21,20687945.0,,,,,,,,,2991808.0,,,,4965447.0,,3076010.0,,66629.0,,,
2016-08-28,20708733.0,,,,,,,,,2998568.0,,,,4974905.0,,3080167.0,,66660.0,,,
2016-09-04,20729546.0,,,,,,,,,3000870.0,,,,4984926.0,,3084239.0,,66786.0,,,
2016-09-11,20749329.0,,,,,,,,,3001234.0,,,,4994323.0,,3087506.0,,66940.0,,,
2016-09-18,20786066.0,,,,,,,,,3097801.0,,,,5003406.0,,3090330.0,,67097.0,,,
2016-09-25,20820943.0,,,,,,,,,3146244.0,,,,5011931.0,,3093011.0,,67259.0,,,
2016-10-02,20848141.0,,,,,,,,,3184307.0,,,,5020082.0,,3095082.0,,67419.0,,,
2016-10-09,20882260.0,,,,,,,,,3216832.0,,,,5028058.0,,3097643.0,,67521.0,,,
2016-10-16,20912575.0,,,,,,,,,3246279.0,,,,5035939.0,,3100201.0,,68420.0,,,
2016-10-23,20938590.0,,,,,,,,,3272998.0,,,,5043453.0,,3102331.0,,68635.0,,,
2016-10-30,20964353.0,,,,,,,,,3305167.0,,,,5053332.0,,3104503.0,,68765.0,,,
2016-11-06,20993255.0,,,,,,,,,3337651.0,,,,5062344.0,,3106796.0,,68975.0,,,
2016-11-13,21023236.0,,,,,,,,,3431163.0,,,,5070981.0,,3109263.0,,69100.0,,,
2016-11-20,21137223.0,,,,,,,,,3468546.0,,,,5078966.0,,3112236.0,,69185.0,,,
2016-11-27,21206110.0,,,,,,,,,3509182.0,,,,5089550.0,,3115650.0,,70205.0,,,
2016-12-04,21268377.0,,,,,,,,,3625775.0,,,,5104403.0,,3120363.0,,70520.0,,,
2016-12-11,21351040.0,,,,,,,,,3724459.0,,,,5122399.0,,3124603.0,,70883.0,,,
2016-12-18,21468833.0,,,,,,,,,3799520.0,,,,5149354.0,,3129147.0,,71162.0,,,
2016-12-25,21698408.0,,,,,,,,,3906789.0,,,,5208099.0,,3137564.0,,71919.0,,,
2017-01-01,21818256.0,,,,,,,,,3999933.0,,,,5241059.0,,3140768.0,,72663.0,,,
2017-01-08,21939675.0,,,,,,,,,4089279.0,,,,5284675.0,,3144361.0,,73065.0,,,
2017-01-15,21986056.0,,,,,,,,,4138553.0,,,,5301364.0,,3145693.0,,73371.0,,,
2017-01-22,22020334.0,,,,,,,,,4174966.0,,,,5313650.0,,3146763.0,,73721.0,,,
2017-01-29,22054224.0,,,,,,,,,4219209.0,,,,5325561.0,,3147700.0,,74204.0,,,
2017-02-05,22085523.0,,,,,,,,,4255189.0,,,,5335333.0,,3148698.0,,74321.0,,,
2017-02-12,22117092.0,,,,,,,,,4286299.0,,,,5344063.0,,3149595.0,,74499.0,,,
2017-02-19,22144469.0,,,,,,,,,4315119.0,,,,5352402.0,,3150196.0,,74609.0,,,
2017-02-26,22169209.0,,,,,,,,,4359277.0,,,,5363471.0,,3150822.0,,75134.0,,,
2017-03-05,22196287.0,,,,,,330637.0,,,4395914.0,,,,5373350.0,,3151466.0,,75302.0,,,
2017-03-12,22220785.0,,,,,,394057.0,,,4430479.0,,,,5382169.0,,3152144.0,,75423.0,,,
2017-03-19,22277322.0,,,,,,444878.0,,,4462911.0,,,,5390628.0,,3152585.0,,75535.0,,,
2017-03-26,22328611.0,,,,,,524371.0,,,4493390.0,,,,5398157.0,,3152968.0,,75620.0,,,
2017-04-02,22364943.0,,,,,,556633.0,,,4521698.0,,,,5405487.0,,3153491.0,,75862.0,,,
2017-04-09,22391414.0,,,,,,601904.0,,,4543774.0,,,,5411800.0,,3153884.0,,75970.0,,,
2017-04-16,22415499.0,,,,,,644604.0,,,4565841.0,,,,5417923.0,,3154245.0,,76040.0,,,
2017-04-23,22437194.0,,,,,,684971.0,,,4584687.0,,,,5423337.0,,3154621.0,,76113.0,,,
2017-04-30,22458796.0,,,,,,759188.0,,,4609443.0,,,,5429531.0,,3154805.0,,76282.0,,,
2017-05-07,22482060.0,,,,,,806541.0,,,4637941.0,,,,5436452.0,,3155223.0,,76379.0,,,
2017-05-14,22495790.0,,,,,,831798.0,,,4655228.0,,,,5440664.0,,3155426.0,,76451.0,,,
2017-05-21,22509164.0,,,,,,859062.0,,,4672262.0,,,,5445260.0,,3155632.0,,76548.0,,,
2017-05-28,22522213.0,,,,,,886502.0,,,4692009.0,,,,5450127.0,,3155861.0,,76650.0,,,
2017-06-04,22534746.0,,,,,,911776.0,,,4713295.0,,,,5454970.0,,3156047.0,,76701.0,,,
2017-06-11,22546265.0,,,,,,940069.0,,,4733162.0,,,,5459287.0,,3156180.0,,76762.0,,,
2017-06-18,22558377.0,,,,,,989509.0,,,4758279.0,,,,5463860.0,,3156433.0,,76831.0,,,
2017-06-25,22571028.0,,,,,,1016473.0,,,4784419.0,,,,5468395.0,,3156541.0,,77012.0,,,
2017-07-02,22583064.0,,,,,,1041209.0,,,4813061.0,,,,5473309.0,,3156676.0,,77094.0,,,
2017-07-09,22594292.0,,,,,,1077352.0,,,4841475.0,,,,5477987.0,,3156852.0,,77162.0,,,
2017-07-16,22642756.0,,,,,,1102506.0,,,4870268.0,,,,5482474.0,,3157068.0,,77197.0,,,
2017-07-23,22671587.0,,,,,,1205087.0,,,4897798.0,,,,5486891.0,,3157282.0,,77299.0,,,
2017-07-30,22798377.0,,,,,,1310784.0,,,4991752.0,,,,5491255.0,,3157489.0,,77402.0,,,
2017-08-06,22860372.0,,,,,,1380470.0,,,5044571.0,,,,5495908.0,,3157617.0,,77503.0,,,
2017-08-13,22906720.0,,,,,,1457616.0,,,5082586.0,,,,5500946.0,,3157753.0,,77590.0,,,
2017-08-20,22947895.0,,,,,,1479770.0,,,5122556.0,,,,5506366.0,,3157985.0,,77692.0,,,
2017-08-27,22974691.0,,,,,,1565273.0,,,5148891.0,,,,5510319.0,,3158074.0,,77755.0,,,
2017-09-03,22999876.0,,,,,,1598130.0,,,5178627.0,,,,5514432.0,,3158161.0,,77810.0,,,
2017-09-10,23022344.0,,,,,,1645931.0,,,5210222.0,,,,5518614.0,,3158266.0,,77894.0,,,
2017-09-17,23042757.0,,,,,,1683937.0,,,5237702.0,,,,5522922.0,,3158440.0,,77945.0,,,
2017-09-24,23061625.0,,,,,,1734083.0,,,5263521.0,,,,5526793.0,,3158513.0,,77971.0,,,
2017-10-01,23082305.0,,,,,,1808583.0,,,5298085.0,,,,5531049.0,,3158545.0,,78024.0,,,
2017-10-08,23105711.0,,,,,,1847008.0,,,5323483.0,,,,5535036.0,,3158580.0,,78213.0,,,
2017-10-15,23125868.0,,,,,,1884235.0,,,5349969.0,,,,5539178.0,,3158629.0,,78266.0,,,
2017-10-22,23141123.0,,,,,,1908127.0,,,5381976.0,,,,5543010.0,,3158662.0,,78337.0,,,
2017-10-29,23157588.0,,,,,,2041221.0,,,5408099.0,,,,5546207.0,,3158708.0,,78396.0,,,
2017-11-05,23177956.0,,,,,,2105198.0,,,5440062.0,,,,5549516.0,,3158746.0,,78461.0,,,
2017-11-12,23196643.0,,,,,,2189791.0,,,5469703.0,,,,5552539.0,,3158778.0,,80149.0,,,
2017-11-19,23237225.0,,,,,,2280094.0,,,5501565.0,,,,5555255.0,,3158816.0,,80310.0,,,
2017-11-26,23269403.0,,,,,,2413840.0,,,5529371.0,,,,5558651.0,,3158947.0,,80514.0,,,
2017-12-03,23301649.0,,,,,,2564423.0,,,5560889.0,,,,5562874.0,,3159010.0,,80737.0,,,
2017-12-10,23346866.0,,,,,,2758140.0,,,5640131.0,,,,5571550.0,,3159108.0,,84146.0,,,
2017-12-17,23400752.0,,,,,,2988399.0,,,5713273.0,,,,5581111.0,,3159209.0,,85727.0,,,
2017-12-24,23490182.0,,,,,,3291903.0,,,5783854.0,,,,5597266.0,,3159312.0,,86296.0,,,
2017-12-31,23525539.0,,,,,,3407158.0,,,5842036.0,,,,5604306.0,,3159381.0,,86583.0,,,
2018-01-07,23590525.0,,,,,,3566794.0,,,5945643.0,,,,5617425.0,,,,86856.0,,,
2018-01-14,23611539.0,,,,,,3597983.0,,,5986831.0,,,,5621571.0,,,,86985.0,,,
2018-01-21,23626159.0,,,,,,3636732.0,,,6031741.0,,,,5625578.0,,,,87425.0,,,
2018-01-28,23638731.0,,,,,,3676205.0,,,6172173.0,,,,5628945.0,,,,89028.0,,,
2018-02-04,23651282.0,,,,,,3722722.0,,,6281459.0,,,,5633173.0,,,,90114.0,,,
2018-02-11,23664348.0,,,,,,3766244.0,,,6351631.0,,,,5637350.0,,,,90482.0,,,
2018-02-18,23677423.0,,,,,,3806899.0,,,6400022.0,,,,5642624.0,,,,90749.0,,,
2018-02-25,23690044.0,,,,,,3848193.0,,,6436215.0,,,,5648290.0,,,,91177.0,,,
2018-03-04,23702557.0,,,,,,3891994.0,,,6463058.0,,,,5654180.0,,,,91362.0,,,
2018-03-11,23714812.0,,,,,,3937740.0,,,6490381.0,,,,5660816.0,,,,91555.0,,,
2018-03-18,23725912.0,,,,,,3985581.0,,,6510226.0,,,,5665379.0,,,,91697.0,,,
2018-03-25,23738923.0,,,,,,4037144.0,,,6529401.0,,,,5669873.0,,,,91852.0,,,
2018-04-01,23750874.0,,,,,,4078546.0,,,6550970.0,,,,5674426.0,,,,92119.0,,,
2018-04-08,23761444.0,,,,,,4114887.0,,,6563988.0,,,,5677897.0,,,,92244.0,,,
2018-04-15,23770353.0,,,,,,4147314.0,,,6575825.0,,,,5681010.0,,,,92389.0,,,
2018-04-22,23778363.0,,,,,,4179790.0,,,6587632.0,,,,5684230.0,,,,92545.0,,,
2018-04-29,23786741.0,,,,,,4215288.0,,,6611962.0,,,,5689278.0,,,,92781.0,,,
2018-05-06,23800063.0,,,,,,4269822.0,,,6649318.0,,,,5697255.0,,,,93000.0,,,
2018-05-13,23806766.0,,,,,,4297729.0,,,6666223.0,,,,5700059.0,,,,93180.0,,,
2018-05-20,23813540.0,,,,,,4328070.0,,,6681782.0,,,,5702757.0,,,,93364.0,,,
2018-05-27,23820128.0,,,,,,4359743.0,,,6698143.0,,,,5705478.0,,,,93546.0,,,
2018-06-03,23827380.0,,,,,,4396014.0,,,6715539.0,,,,5708220.0,,,,93695.0,,,
2018-06-10,23834665.0,,,,,,4432463.0,,,6742517.0,,,,5712141.0,,,,93798.0,,,
2018-06-17,23841986.0,,,,,,4477287.0,,,6765087.0,,,,5715124.0,,,,94624.0,,,
2018-06-24,23849038.0,,,,,,4524037.0,,,6786455.0,,,,5717534.0,,,,95065.0,,,
2018-07-01,23856691.0,,,,,,4574715.0,,,6806094.0,,,,5720328.0,,,,95285.0,,,
2018-07-08,23864213.0,,,,,,4618363.0,,,6825135.0,,,,5723116.0,,,,95468.0,,,
2018-07-15,23871712.0,,,,,,4665680.0,,,6842882.0,,,,5726710.0,,,,95583.0,,,
2018-07-22,23882264.0,,,,,,4719324.0,,,6860915.0,,,,5730506.0,,,,95968.0,,,
2018-07-29,23890677.0,,,,,,4766770.0,,,6878487.0,,,,5733159.0,,,,96303.0,,,
2018-08-05,23902038.0,,,,,,4815745.0,,,6895741.0,,,,5736075.0,,,,96416.0,,,
2018-08-12,23912604.0,,,,,,4866294.0,,,6915495.0,,,,5738677.0,,,,96541.0,,,
2018-08-19,23923836.0,,,,,,4919830.0,,,6942306.0,,,,5741659.0,,,,96677.0,,,
2018-08-26,23931646.0,,,,,,4966243.0,,,6964548.0,,,,5744029.0,,,,96831.0,,,
2018-09-02,23939361.0,,,,,,5007368.0,,,6982112.0,,,,5746354.0,,,,96975.0,,,
2018-09-09,23946249.0,,,,,,5053574.0,,,7001086.0,,,,5748681.0,,,,97036.0,,,
2018-09-16,23952587.0,,,,,,5089727.0,,,7021935.0,,,,5750651.0,,,,97311.0,,,
2018-09-23,23959375.0,,,,,,5126478.0,,,7039234.0,,,,5753270.0,,,,97436.0,,,
