"begin_date","end_date","hw","units"
"2000-07-31","2000-08-06","GB",30492
"2000-07-31","2000-08-06","NeoGeoP",1435
"2000-07-31","2000-08-06","WS",5571
"2000-07-31","2000-08-06","PKS",13273
"2000-08-07","2000-08-13","PS",19533
"2000-08-07","2000-08-13","PS2",59841
"2000-08-07","2000-08-13","DC",5682
"2000-08-07","2000-08-13","N64",5174
"2000-08-07","2000-08-13","GB",30492
"2000-08-07","2000-08-13","NeoGeoP",1435
"2000-08-07","2000-08-13","WS",5571
"2000-08-07","2000-08-13","PKS",13273
"2000-08-14","2000-08-20","PS",20165
"2000-08-14","2000-08-20","PS2",55144
"2000-08-14","2000-08-20","DC",4928
"2000-08-14","2000-08-20","N64",4095
"2000-08-14","2000-08-20","GB",33085
"2000-08-14","2000-08-20","NeoGeoP",814
"2000-08-14","2000-08-20","WS",6784
"2000-08-14","2000-08-20","PKS",13278
"2000-08-21","2000-08-27","PS",20817
"2000-08-21","2000-08-27","PS2",48995
"2000-08-21","2000-08-27","DC",4257
"2000-08-21","2000-08-27","N64",2616
"2000-08-21","2000-08-27","GB",31806
"2000-08-21","2000-08-27","NeoGeoP",880
"2000-08-21","2000-08-27","WS",5266
"2000-08-21","2000-08-27","PKS",15333
"2000-08-28","2000-09-03","PS",23950
"2000-08-28","2000-09-03","PS2",46256
"2000-08-28","2000-09-03","DC",4364
"2000-08-28","2000-09-03","N64",4477
"2000-08-28","2000-09-03","GB",26710
"2000-08-28","2000-09-03","NeoGeoP",1353
"2000-08-28","2000-09-03","WS",3762
"2000-08-28","2000-09-03","PKS",11044
"2000-09-04","2000-09-10","PS",19897
"2000-09-04","2000-09-10","PS2",48146
"2000-09-04","2000-09-10","DC",5566
"2000-09-04","2000-09-10","N64",2113
"2000-09-04","2000-09-10","GB",24590
"2000-09-04","2000-09-10","NeoGeoP",1006
"2000-09-04","2000-09-10","WS",3876
"2000-09-04","2000-09-10","PKS",8135
"2000-09-11","2000-09-17","PS",18056
"2000-09-11","2000-09-17","PS2",31583
"2000-09-11","2000-09-17","DC",5468
"2000-09-11","2000-09-17","N64",3550
"2000-09-11","2000-09-17","GB",25659
"2000-09-11","2000-09-17","NeoGeoP",1302
"2000-09-11","2000-09-17","WS",2970
"2000-09-11","2000-09-17","PKS",9587
"2000-09-18","2000-09-24","PS",13308
"2000-09-18","2000-09-24","PS2",31628
"2000-09-18","2000-09-24","DC",4182
"2000-09-18","2000-09-24","N64",2977
"2000-09-18","2000-09-24","GB",21544
"2000-09-18","2000-09-24","NeoGeoP",890
"2000-09-18","2000-09-24","WS",2341
"2000-09-18","2000-09-24","PKS",6774
"2000-09-25","2000-10-01","PS",12694
"2000-09-25","2000-10-01","PS2",28941
"2000-09-25","2000-10-01","DC",5694
"2000-09-25","2000-10-01","N64",4488
"2000-09-25","2000-10-01","GB",23641
"2000-09-25","2000-10-01","NeoGeoP",730
"2000-09-25","2000-10-01","WS",2077
"2000-09-25","2000-10-01","PKS",13422
"2000-10-02","2000-10-08","PS",11964
"2000-10-02","2000-10-08","PS2",26551
"2000-10-02","2000-10-08","DC",4985
"2000-10-02","2000-10-08","N64",2978
"2000-10-02","2000-10-08","GB",18126
"2000-10-02","2000-10-08","NeoGeoP",905
"2000-10-02","2000-10-08","WS",1597
"2000-10-02","2000-10-08","PKS",9238
"2000-10-09","2000-10-15","PS",9810
"2000-10-09","2000-10-15","PS2",22359
"2000-10-09","2000-10-15","DC",3991
"2000-10-09","2000-10-15","N64",3659
"2000-10-09","2000-10-15","GB",17627
"2000-10-09","2000-10-15","NeoGeoP",1134
"2000-10-09","2000-10-15","WS",2557
"2000-10-09","2000-10-15","PKS",6714
"2000-10-16","2000-10-22","PS",8990
"2000-10-16","2000-10-22","PS2",20145
"2000-10-16","2000-10-22","DC",2921
"2000-10-16","2000-10-22","N64",2262
"2000-10-16","2000-10-22","GB",16349
"2000-10-16","2000-10-22","NeoGeoP",504
"2000-10-16","2000-10-22","WS",1393
"2000-10-16","2000-10-22","PKS",5883
"2000-10-23","2000-10-29","PS",7259
"2000-10-23","2000-10-29","PS2",18444
"2000-10-23","2000-10-29","DC",2839
"2000-10-23","2000-10-29","N64",2020
"2000-10-23","2000-10-29","GB",15544
"2000-10-23","2000-10-29","NeoGeoP",1138
"2000-10-23","2000-10-29","WS",1734
"2000-10-23","2000-10-29","PKS",6770
"2000-10-30","2000-11-05","PS",8728
"2000-10-30","2000-11-05","PS2",21813
"2000-10-30","2000-11-05","DC",3475
"2000-10-30","2000-11-05","N64",2787
"2000-10-30","2000-11-05","GB",16663
"2000-10-30","2000-11-05","NeoGeoP",1367
"2000-10-30","2000-11-05","WS",1474
"2000-10-30","2000-11-05","PKS",7684
"2000-11-06","2000-11-12","PS",5893
"2000-11-06","2000-11-12","PS2",18685
"2000-11-06","2000-11-12","DC",2481
"2000-11-06","2000-11-12","N64",2269
"2000-11-06","2000-11-12","GB",21438
"2000-11-06","2000-11-12","NeoGeoP",1279
"2000-11-06","2000-11-12","WS",1098
"2000-11-06","2000-11-12","PKS",6375
"2000-11-13","2000-11-19","PS",5462
"2000-11-13","2000-11-19","PS2",13392
"2000-11-13","2000-11-19","DC",1948
"2000-11-13","2000-11-19","N64",2764
"2000-11-13","2000-11-19","GB",18659
"2000-11-13","2000-11-19","NeoGeoP",967
"2000-11-13","2000-11-19","WS",951
"2000-11-13","2000-11-19","PKS",5213
"2000-11-20","2000-11-26","PS",5413
"2000-11-20","2000-11-26","PS2",8136
"2000-11-20","2000-11-26","DC",2081
"2000-11-20","2000-11-26","N64",1720
"2000-11-20","2000-11-26","GB",18423
"2000-11-20","2000-11-26","NeoGeoP",1116
"2000-11-20","2000-11-26","WS",181
"2000-11-20","2000-11-26","PKS",4653
"2000-11-27","2000-12-03","PS",6820
"2000-11-27","2000-12-03","PS2",3306
"2000-11-27","2000-12-03","DC",2932
"2000-11-27","2000-12-03","N64",3056
"2000-11-27","2000-12-03","GB",25354
"2000-11-27","2000-12-03","NeoGeoP",989
"2000-11-27","2000-12-03","WS",801
"2000-11-27","2000-12-03","PKS",9064
"2000-12-04","2000-12-10","PS",9097
"2000-12-04","2000-12-10","PS2",24900
"2000-12-04","2000-12-10","DC",3254
"2000-12-04","2000-12-10","N64",4362
"2000-12-04","2000-12-10","GB",71868
"2000-12-04","2000-12-10","NeoGeoP",1392
"2000-12-04","2000-12-10","WS",146980
"2000-12-04","2000-12-10","PKS",8707
"2000-12-11","2000-12-17","PS",9860
"2000-12-11","2000-12-17","PS2",41691
"2000-12-11","2000-12-17","DC",3946
"2000-12-11","2000-12-17","N64",7887
"2000-12-11","2000-12-17","GB",72396
"2000-12-11","2000-12-17","NeoGeoP",2220
"2000-12-11","2000-12-17","WS",52205
"2000-12-11","2000-12-17","PKS",7597
"2000-12-18","2000-12-24","PS",10861
"2000-12-18","2000-12-24","PS2",47526
"2000-12-18","2000-12-24","DC",7002
"2000-12-18","2000-12-24","N64",13415
"2000-12-18","2000-12-24","GB",98184
"2000-12-18","2000-12-24","NeoGeoP",1840
"2000-12-18","2000-12-24","WS",32260
"2000-12-18","2000-12-24","PKS",9578
"2000-12-25","2000-12-31","PS",10861
"2000-12-25","2000-12-31","PS2",47526
"2000-12-25","2000-12-31","DC",7002
"2000-12-25","2000-12-31","N64",13415
"2000-12-25","2000-12-31","GB",98184
"2000-12-25","2000-12-31","NeoGeoP",1840
"2000-12-25","2000-12-31","WS",32260
"2000-12-25","2000-12-31","PKS",9578
"2001-01-01","2001-01-07","PS",19807
"2001-01-01","2001-01-07","PS2",79034
"2001-01-01","2001-01-07","DC",13458
"2001-01-01","2001-01-07","N64",13289
"2001-01-01","2001-01-07","GB",97668
"2001-01-01","2001-01-07","NeoGeoP",1406
"2001-01-01","2001-01-07","WS",43642
"2001-01-01","2001-01-07","PKS",22320
"2001-01-08","2001-01-14","PS",9344
"2001-01-08","2001-01-14","PS2",28829
"2001-01-08","2001-01-14","DC",6404
"2001-01-08","2001-01-14","N64",3785
"2001-01-08","2001-01-14","GB",37198
"2001-01-08","2001-01-14","NeoGeoP",1339
"2001-01-08","2001-01-14","WS",5363
"2001-01-08","2001-01-14","PKS",11882
"2001-01-15","2001-01-21","PS",6463
"2001-01-15","2001-01-21","PS2",23966
"2001-01-15","2001-01-21","DC",4729
"2001-01-15","2001-01-21","N64",2050
"2001-01-15","2001-01-21","GB",23746
"2001-01-15","2001-01-21","NeoGeoP",898
"2001-01-15","2001-01-21","WS",8447
"2001-01-15","2001-01-21","PKS",7991
"2001-01-22","2001-01-28","PS",5222
"2001-01-22","2001-01-28","PS2",44217
"2001-01-22","2001-01-28","DC",4091
"2001-01-22","2001-01-28","N64",2230
"2001-01-22","2001-01-28","GB",24068
"2001-01-22","2001-01-28","NeoGeoP",673
"2001-01-22","2001-01-28","WS",14930
"2001-01-22","2001-01-28","PKS",7794
"2001-01-29","2001-02-04","PS",5045
"2001-01-29","2001-02-04","PS2",50779
"2001-01-29","2001-02-04","DC",2639
"2001-01-29","2001-02-04","N64",2129
"2001-01-29","2001-02-04","GB",18612
"2001-01-29","2001-02-04","NeoGeoP",943
"2001-01-29","2001-02-04","WS",11601
"2001-01-29","2001-02-04","PKS",8859
"2001-02-05","2001-02-11","PS",4102
"2001-02-05","2001-02-11","PS2",46863
"2001-02-05","2001-02-11","DC",1523
"2001-02-05","2001-02-11","N64",1313
"2001-02-05","2001-02-11","GB",16289
"2001-02-05","2001-02-11","NeoGeoP",1244
"2001-02-05","2001-02-11","WS",7846
"2001-02-05","2001-02-11","PKS",5500
"2001-02-12","2001-02-18","PS",4578
"2001-02-12","2001-02-18","PS2",40270
"2001-02-12","2001-02-18","DC",1520
"2001-02-12","2001-02-18","N64",1845
"2001-02-12","2001-02-18","GB",17666
"2001-02-12","2001-02-18","NeoGeoP",153
"2001-02-12","2001-02-18","WS",7588
"2001-02-12","2001-02-18","PKS",4815
"2001-02-19","2001-02-25","PS",4316
"2001-02-19","2001-02-25","PS2",38916
"2001-02-19","2001-02-25","DC",6359
"2001-02-19","2001-02-25","N64",1467
"2001-02-19","2001-02-25","GB",16846
"2001-02-19","2001-02-25","NeoGeoP",567
"2001-02-19","2001-02-25","WS",6644
"2001-02-19","2001-02-25","PKS",3403
"2001-02-26","2001-03-04","PS",4413
"2001-02-26","2001-03-04","PS2",38586
"2001-02-26","2001-03-04","DC",40497
"2001-02-26","2001-03-04","N64",2118
"2001-02-26","2001-03-04","GB",21628
"2001-02-26","2001-03-04","NeoGeoP",421
"2001-02-26","2001-03-04","WS",6136
"2001-02-26","2001-03-04","PKS",2082
"2001-03-05","2001-03-11","PS",5348
"2001-03-05","2001-03-11","PS2",48794
"2001-03-05","2001-03-11","DC",19747
"2001-03-05","2001-03-11","N64",1978
"2001-03-05","2001-03-11","GB",23009
"2001-03-05","2001-03-11","NeoGeoP",425
"2001-03-05","2001-03-11","WS",4382
"2001-03-05","2001-03-11","PKS",2868
"2001-03-12","2001-03-18","PS",5054
"2001-03-12","2001-03-18","PS2",43368
"2001-03-12","2001-03-18","DC",15339
"2001-03-12","2001-03-18","N64",1690
"2001-03-12","2001-03-18","GB",17172
"2001-03-12","2001-03-18","NeoGeoP",641
"2001-03-12","2001-03-18","WS",3391
"2001-03-12","2001-03-18","PKS",907
"2001-03-19","2001-03-25","PS",4374
"2001-03-19","2001-03-25","PS2",57840
"2001-03-19","2001-03-25","DC",15667
"2001-03-19","2001-03-25","N64",2460
"2001-03-19","2001-03-25","GB",14408
"2001-03-19","2001-03-25","GBA",611504
"2001-03-19","2001-03-25","NeoGeoP",470
"2001-03-19","2001-03-25","WS",4268
"2001-03-19","2001-03-25","PKS",3319
"2001-03-26","2001-04-01","PS",3749
"2001-03-26","2001-04-01","PS2",52806
"2001-03-26","2001-04-01","DC",14991
"2001-03-26","2001-04-01","N64",2219
"2001-03-26","2001-04-01","GB",12814
"2001-03-26","2001-04-01","GBA",323686
"2001-03-26","2001-04-01","NeoGeoP",814
"2001-03-26","2001-04-01","WS",3505
"2001-03-26","2001-04-01","PKS",3403
"2001-04-02","2001-04-08","PS",3711
"2001-04-02","2001-04-08","PS2",43295
"2001-04-02","2001-04-08","DC",8954
"2001-04-02","2001-04-08","N64",1341
"2001-04-02","2001-04-08","GB",8868
"2001-04-02","2001-04-08","GBA",197421
"2001-04-02","2001-04-08","NeoGeoP",561
"2001-04-02","2001-04-08","WS",3667
"2001-04-02","2001-04-08","PKS",1403
"2001-04-09","2001-04-15","PS",3447
"2001-04-09","2001-04-15","PS2",21997
"2001-04-09","2001-04-15","DC",7190
"2001-04-09","2001-04-15","N64",1109
"2001-04-09","2001-04-15","GB",8099
"2001-04-09","2001-04-15","GBA",139499
"2001-04-09","2001-04-15","NeoGeoP",286
"2001-04-09","2001-04-15","WS",3241
"2001-04-09","2001-04-15","PKS",840
"2001-04-16","2001-04-22","PS",2406
"2001-04-16","2001-04-22","PS2",36051
"2001-04-16","2001-04-22","DC",5056
"2001-04-16","2001-04-22","N64",1518
"2001-04-16","2001-04-22","GB",9335
"2001-04-16","2001-04-22","GBA",95324
"2001-04-16","2001-04-22","NeoGeoP",525
"2001-04-16","2001-04-22","WS",2892
"2001-04-16","2001-04-22","PKS",1557
"2001-04-23","2001-04-29","PS",4076
"2001-04-23","2001-04-29","PS2",55346
"2001-04-23","2001-04-29","DC",6558
"2001-04-23","2001-04-29","N64",2077
"2001-04-23","2001-04-29","GB",9447
"2001-04-23","2001-04-29","GBA",141090
"2001-04-23","2001-04-29","NeoGeoP",373
"2001-04-23","2001-04-29","WS",18849
"2001-04-23","2001-04-29","PKS",1266
"2001-04-30","2001-05-06","PS",4076
"2001-04-30","2001-05-06","PS2",55346
"2001-04-30","2001-05-06","DC",6558
"2001-04-30","2001-05-06","N64",2077
"2001-04-30","2001-05-06","GB",9447
"2001-04-30","2001-05-06","GBA",141090
"2001-04-30","2001-05-06","NeoGeoP",373
"2001-04-30","2001-05-06","WS",18849
"2001-04-30","2001-05-06","PKS",1266
"2001-05-07","2001-05-13","PS",2343
"2001-05-07","2001-05-13","PS2",40928
"2001-05-07","2001-05-13","DC",3908
"2001-05-07","2001-05-13","N64",894
"2001-05-07","2001-05-13","GB",6057
"2001-05-07","2001-05-13","GBA",88872
"2001-05-07","2001-05-13","NeoGeoP",276
"2001-05-07","2001-05-13","WS",3582
"2001-05-07","2001-05-13","PKS",758
"2001-05-14","2001-05-20","PS",2951
"2001-05-14","2001-05-20","PS2",24529
"2001-05-14","2001-05-20","DC",2392
"2001-05-14","2001-05-20","N64",1336
"2001-05-14","2001-05-20","GB",5441
"2001-05-14","2001-05-20","GBA",70875
"2001-05-14","2001-05-20","NeoGeoP",278
"2001-05-14","2001-05-20","WS",3276
"2001-05-14","2001-05-20","PKS",2604
"2001-05-21","2001-05-27","PS",2236
"2001-05-21","2001-05-27","PS2",21989
"2001-05-21","2001-05-27","DC",4874
"2001-05-21","2001-05-27","N64",1251
"2001-05-21","2001-05-27","GB",5233
"2001-05-21","2001-05-27","GBA",71334
"2001-05-21","2001-05-27","NeoGeoP",186
"2001-05-21","2001-05-27","WS",2532
"2001-05-21","2001-05-27","PKS",6521
"2001-05-28","2001-06-03","PS",2157
"2001-05-28","2001-06-03","PS2",24638
"2001-05-28","2001-06-03","DC",5473
"2001-05-28","2001-06-03","N64",1573
"2001-05-28","2001-06-03","GB",3980
"2001-05-28","2001-06-03","GBA",58187
"2001-05-28","2001-06-03","NeoGeoP",418
"2001-05-28","2001-06-03","WS",3217
"2001-05-28","2001-06-03","PKS",5497
"2001-06-04","2001-06-10","PS",1897
"2001-06-04","2001-06-10","PS2",33919
"2001-06-04","2001-06-10","DC",5354
"2001-06-04","2001-06-10","N64",993
"2001-06-04","2001-06-10","GB",4360
"2001-06-04","2001-06-10","GBA",51363
"2001-06-04","2001-06-10","NeoGeoP",156
"2001-06-04","2001-06-10","WS",3570
"2001-06-04","2001-06-10","PKS",4551
"2001-06-11","2001-06-17","PS",2529
"2001-06-11","2001-06-17","PS2",43275
"2001-06-11","2001-06-17","DC",4279
"2001-06-11","2001-06-17","N64",978
"2001-06-11","2001-06-17","GB",3655
"2001-06-11","2001-06-17","GBA",52998
"2001-06-11","2001-06-17","NeoGeoP",235
"2001-06-11","2001-06-17","WS",2752
"2001-06-11","2001-06-17","PKS",2857
"2001-06-18","2001-06-24","PS",1868
"2001-06-18","2001-06-24","PS2",75693
"2001-06-18","2001-06-24","DC",5697
"2001-06-18","2001-06-24","N64",936
"2001-06-18","2001-06-24","GB",4153
"2001-06-18","2001-06-24","GBA",93821
"2001-06-18","2001-06-24","NeoGeoP",219
"2001-06-18","2001-06-24","WS",3010
"2001-06-18","2001-06-24","PKS",3280
"2001-06-25","2001-07-01","PS",3297
"2001-06-25","2001-07-01","PS2",77869
"2001-06-25","2001-07-01","DC",6430
"2001-06-25","2001-07-01","N64",1370
"2001-06-25","2001-07-01","GB",4109
"2001-06-25","2001-07-01","GBA",91094
"2001-06-25","2001-07-01","NeoGeoP",247
"2001-06-25","2001-07-01","WS",4211
"2001-06-25","2001-07-01","PKS",2653
"2001-07-02","2001-07-08","PS",2912
"2001-07-02","2001-07-08","PS2",79867
"2001-07-02","2001-07-08","DC",2904
"2001-07-02","2001-07-08","N64",776
"2001-07-02","2001-07-08","GB",3151
"2001-07-02","2001-07-08","GBA",94380
"2001-07-02","2001-07-08","NeoGeoP",435
"2001-07-02","2001-07-08","WS",1424
"2001-07-02","2001-07-08","PKS",1688
"2001-07-09","2001-07-15","PS",1920
"2001-07-09","2001-07-15","PS2",88286
"2001-07-09","2001-07-15","DC",5951
"2001-07-09","2001-07-15","N64",552
"2001-07-09","2001-07-15","GB",2823
"2001-07-09","2001-07-15","GBA",73315
"2001-07-09","2001-07-15","NeoGeoP",172
"2001-07-09","2001-07-15","WS",3264
"2001-07-09","2001-07-15","PKS",1459
"2001-07-16","2001-07-22","PS",1952
"2001-07-16","2001-07-22","PS2",156471
"2001-07-16","2001-07-22","DC",3368
"2001-07-16","2001-07-22","N64",1393
"2001-07-16","2001-07-22","GB",3106
"2001-07-16","2001-07-22","GBA",95618
"2001-07-16","2001-07-22","NeoGeoP",156
"2001-07-16","2001-07-22","WS",2328
"2001-07-16","2001-07-22","PKS",1764
"2001-07-23","2001-07-29","PS",2283
"2001-07-23","2001-07-29","PS2",103263
"2001-07-23","2001-07-29","DC",5077
"2001-07-23","2001-07-29","N64",1266
"2001-07-23","2001-07-29","GB",4958
"2001-07-23","2001-07-29","GBA",85209
"2001-07-23","2001-07-29","NeoGeoP",77
"2001-07-23","2001-07-29","WS",2435
"2001-07-23","2001-07-29","PKS",1585
"2001-07-30","2001-08-05","PS",2669
"2001-07-30","2001-08-05","PS2",75283
"2001-07-30","2001-08-05","DC",4118
"2001-07-30","2001-08-05","N64",989
"2001-07-30","2001-08-05","GB",3213
"2001-07-30","2001-08-05","GBA",85225
"2001-07-30","2001-08-05","WS",1655
"2001-07-30","2001-08-05","PKS",14509
"2001-08-06","2001-08-12","PS",3145
"2001-08-06","2001-08-12","PS2",69158
"2001-08-06","2001-08-12","DC",1813
"2001-08-06","2001-08-12","N64",1842
"2001-08-06","2001-08-12","GB",4209
"2001-08-06","2001-08-12","GBA",94412
"2001-08-06","2001-08-12","WS",2042
"2001-08-06","2001-08-12","PKS",7589
"2001-08-13","2001-08-19","PS",3145
"2001-08-13","2001-08-19","PS2",69158
"2001-08-13","2001-08-19","DC",1813
"2001-08-13","2001-08-19","N64",1842
"2001-08-13","2001-08-19","GB",4209
"2001-08-13","2001-08-19","GBA",94412
"2001-08-13","2001-08-19","WS",2042
"2001-08-13","2001-08-19","PKS",7589
"2001-08-20","2001-08-26","PS",2970
"2001-08-20","2001-08-26","PS2",60019
"2001-08-20","2001-08-26","DC",3908
"2001-08-20","2001-08-26","N64",1023
"2001-08-20","2001-08-26","GB",3971
"2001-08-20","2001-08-26","GBA",78328
"2001-08-20","2001-08-26","WS",2238
"2001-08-20","2001-08-26","PKS",3930
"2001-08-27","2001-09-02","PS",2086
"2001-08-27","2001-09-02","PS2",51236
"2001-08-27","2001-09-02","DC",3615
"2001-08-27","2001-09-02","N64",750
"2001-08-27","2001-09-02","GB",3248
"2001-08-27","2001-09-02","GBA",64827
"2001-08-27","2001-09-02","WS",2147
"2001-08-27","2001-09-02","PKS",3590
"2001-09-03","2001-09-09","PS",1982
"2001-09-03","2001-09-09","PS2",44844
"2001-09-03","2001-09-09","DC",8245
"2001-09-03","2001-09-09","N64",347
"2001-09-03","2001-09-09","GB",2431
"2001-09-03","2001-09-09","GBA",57405
"2001-09-03","2001-09-09","WS",1666
"2001-09-03","2001-09-09","PKS",1974
"2001-09-10","2001-09-16","PS",3514
"2001-09-10","2001-09-16","PS2",45651
"2001-09-10","2001-09-16","DC",2889
"2001-09-10","2001-09-16","N64",511
"2001-09-10","2001-09-16","GC",133719
"2001-09-10","2001-09-16","GB",2872
"2001-09-10","2001-09-16","GBA",50440
"2001-09-10","2001-09-16","WS",2845
"2001-09-10","2001-09-16","PKS",1494
"2001-09-17","2001-09-23","PS",3377
"2001-09-17","2001-09-23","PS2",47290
"2001-09-17","2001-09-23","DC",1082
"2001-09-17","2001-09-23","N64",679
"2001-09-17","2001-09-23","GC",29209
"2001-09-17","2001-09-23","GB",2987
"2001-09-17","2001-09-23","GBA",68770
"2001-09-17","2001-09-23","WS",1683
"2001-09-17","2001-09-23","PKS",761
"2001-09-24","2001-09-30","PS",2997
"2001-09-24","2001-09-30","PS2",40565
"2001-09-24","2001-09-30","DC",1586
"2001-09-24","2001-09-30","N64",644
"2001-09-24","2001-09-30","GC",21337
"2001-09-24","2001-09-30","GB",2167
"2001-09-24","2001-09-30","GBA",61566
"2001-09-24","2001-09-30","WS",1885
"2001-09-24","2001-09-30","PKS",1313
"2001-10-01","2001-10-07","PS",2868
"2001-10-01","2001-10-07","PS2",41487
"2001-10-01","2001-10-07","DC",682
"2001-10-01","2001-10-07","N64",811
"2001-10-01","2001-10-07","GC",14302
"2001-10-01","2001-10-07","GB",2364
"2001-10-01","2001-10-07","GBA",44922
"2001-10-01","2001-10-07","WS",3957
"2001-10-01","2001-10-07","PKS",1034
"2001-10-08","2001-10-14","PS",3249
"2001-10-08","2001-10-14","PS2",41183
"2001-10-08","2001-10-14","DC",387
"2001-10-08","2001-10-14","N64",304
"2001-10-08","2001-10-14","GC",8538
"2001-10-08","2001-10-14","GB",2914
"2001-10-08","2001-10-14","GBA",39363
"2001-10-08","2001-10-14","WS",3850
"2001-10-08","2001-10-14","PKS",633
"2001-10-15","2001-10-21","PS",4035
"2001-10-15","2001-10-21","PS2",36276
"2001-10-15","2001-10-21","DC",589
"2001-10-15","2001-10-21","N64",493
"2001-10-15","2001-10-21","GC",10100
"2001-10-15","2001-10-21","GB",1479
"2001-10-15","2001-10-21","GBA",37057
"2001-10-15","2001-10-21","WS",3644
"2001-10-15","2001-10-21","PKS",288
"2001-10-22","2001-10-28","PS",4269
"2001-10-22","2001-10-28","PS2",41665
"2001-10-22","2001-10-28","DC",254
"2001-10-22","2001-10-28","N64",378
